time,divergence_dt,divergence_dt_half,divergence_dt_quarter
7.4390,2.03871271e-05,1.36186372e-05,1.36186484e-05
7.4400,2.03914050e-05,1.36188981e-05,1.36189093e-05
7.4410,2.03956893e-05,1.36191567e-05,1.36191679e-05
7.4420,2.03999798e-05,1.36194130e-05,1.36194242e-05
7.4430,2.04042767e-05,1.36196670e-05,1.36196782e-05
7.4440,2.04085798e-05,1.36199187e-05,1.36199299e-05
7.4450,2.04128891e-05,1.36201681e-05,1.36201793e-05
7.4460,2.04172047e-05,1.36204151e-05,1.36204263e-05
7.4470,2.04215266e-05,1.36206599e-05,1.36206711e-05
7.4480,2.04258547e-05,1.36209024e-05,1.36209136e-05
7.4490,2.04301889e-05,1.36211426e-05,1.36211538e-05
7.4500,2.04345294e-05,1.36213805e-05,1.36213917e-05
7.4510,2.04388761e-05,1.36216161e-05,1.36216273e-05
7.4520,2.04432290e-05,1.36218495e-05,1.36218607e-05
7.4530,2.04475880e-05,1.36220806e-05,1.36220918e-05
7.4540,2.04519531e-05,1.36223094e-05,1.36223206e-05
7.4550,2.04563244e-05,1.36225360e-05,1.36225472e-05
7.4560,2.04607018e-05,1.36227603e-05,1.36227715e-05
7.4570,2.04650854e-05,1.36229824e-05,1.36229935e-05
7.4580,2.04694750e-05,1.36232022e-05,1.36232134e-05
7.4590,2.04738706e-05,1.36234198e-05,1.36234309e-05
7.4600,2.04782724e-05,1.36236352e-05,1.36236463e-05
7.4610,2.04826802e-05,1.36238483e-05,1.36238594e-05
7.4620,2.04870940e-05,1.36240592e-05,1.36240703e-05
7.4630,2.04915138e-05,1.36242678e-05,1.36242789e-05
7.4640,2.04959396e-05,1.36244743e-05,1.36244854e-05
7.4650,2.05003714e-05,1.36246785e-05,1.36246896e-05
7.4660,2.05048091e-05,1.36248806e-05,1.36248917e-05
7.4670,2.05092528e-05,1.36250804e-05,1.36250915e-05
7.4680,2.05137024e-05,1.36252780e-05,1.36252891e-05
7.4690,2.05181579e-05,1.36254735e-05,1.36254846e-05
7.4700,2.05226193e-05,1.36256667e-05,1.36256778e-05
7.4710,2.05270866e-05,1.36258578e-05,1.36258689e-05
7.4720,2.05315597e-05,1.36260467e-05,1.36260578e-05
7.4730,2.05360386e-05,1.36262334e-05,1.36262445e-05
7.4740,2.05405233e-05,1.36264180e-05,1.36264291e-05
7.4750,2.05450138e-05,1.36266004e-05,1.36266115e-05
7.4760,2.05495100e-05,1.36267806e-05,1.36267917e-05
7.4770,2.05540120e-05,1.36269587e-05,1.36269698e-05
7.4780,2.05585198e-05,1.36271347e-05,1.36271457e-05
7.4790,2.05630332e-05,1.36273085e-05,1.36273195e-05
7.4800,2.05675523e-05,1.36274802e-05,1.36274912e-05
7.4810,2.05720770e-05,1.36276497e-05,1.36276607e-05
7.4820,2.05766074e-05,1.36278171e-05,1.36278281e-05
7.4830,2.05811433e-05,1.36279824e-05,1.36279934e-05
7.4840,2.05856849e-05,1.36281456e-05,1.36281566e-05
7.4850,2.05902320e-05,1.36283067e-05,1.36283177e-05
7.4860,2.05947846e-05,1.36284656e-05,1.36284766e-05
7.4870,2.05993427e-05,1.36286225e-05,1.36286335e-05
7.4880,2.06039063e-05,1.36287773e-05,1.36287882e-05
7.4890,2.06084754e-05,1.36289299e-05,1.36289409e-05
7.4900,2.06130499e-05,1.36290805e-05,1.36290915e-05
7.4910,2.06176298e-05,1.36292291e-05,1.36292400e-05
7.4920,2.06222151e-05,1.36293755e-05,1.36293865e-05
7.4930,2.06268057e-05,1.36295199e-05,1.36295309e-05
7.4940,2.06314016e-05,1.36296622e-05,1.36296732e-05
7.4950,2.06360029e-05,1.36298025e-05,1.36298134e-05
7.4960,2.06406094e-05,1.36299407e-05,1.36299516e-05
7.4970,2.06452211e-05,1.36300769e-05,1.36300878e-05
7.4980,2.06498380e-05,1.36302110e-05,1.36302219e-05
7.4990,2.06544602e-05,1.36303431e-05,1.36303540e-05
7.5000,2.06590874e-05,1.36304732e-05,1.36304841e-05
7.5010,2.06637198e-05,1.36306012e-05,1.36306121e-05
7.5020,2.06683573e-05,1.36307272e-05,1.36307382e-05
7.5030,2.06729998e-05,1.36308512e-05,1.36308622e-05
7.5040,2.06776474e-05,1.36309733e-05,1.36309842e-05
7.5050,2.06823000e-05,1.36310933e-05,1.36311042e-05
7.5060,2.06869575e-05,1.36312113e-05,1.36312222e-05
7.5070,2.06916200e-05,1.36313273e-05,1.36313382e-05
7.5080,2.06962873e-05,1.36314414e-05,1.36314523e-05
7.5090,2.07009595e-05,1.36315534e-05,1.36315643e-05
7.5100,2.07056366e-05,1.36316635e-05,1.36316744e-05
7.5110,2.07103185e-05,1.36317717e-05,1.36317826e-05
7.5120,2.07150051e-05,1.36318778e-05,1.36318887e-05
7.5130,2.07196964e-05,1.36319820e-05,1.36319929e-05
7.5140,2.07243925e-05,1.36320843e-05,1.36320952e-05
7.5150,2.07290932e-05,1.36321846e-05,1.36321955e-05
7.5160,2.07337986e-05,1.36322830e-05,1.36322939e-05
7.5170,2.07385085e-05,1.36323795e-05,1.36323903e-05
7.5180,2.07432230e-05,1.36324740e-05,1.36324849e-05
7.5190,2.07479420e-05,1.36325666e-05,1.36325775e-05
7.5200,2.07526655e-05,1.36326573e-05,1.36326682e-05
7.5210,2.07573935e-05,1.36327461e-05,1.36327570e-05
7.5220,2.07621258e-05,1.36328330e-05,1.36328438e-05
7.5230,2.07668625e-05,1.36329180e-05,1.36329288e-05
7.5240,2.07716036e-05,1.36330011e-05,1.36330119e-05
7.5250,2.07763489e-05,1.36330823e-05,1.36330931e-05
7.5260,2.07810985e-05,1.36331616e-05,1.36331725e-05
7.5270,2.07858524e-05,1.36332391e-05,1.36332499e-05
7.5280,2.07906104e-05,1.36333147e-05,1.36333255e-05
7.5290,2.07953725e-05,1.36333885e-05,1.36333993e-05
7.5300,2.08001387e-05,1.36334604e-05,1.36334712e-05
7.5310,2.08049090e-05,1.36335304e-05,1.36335412e-05
7.5320,2.08096833e-05,1.36335986e-05,1.36336094e-05
7.5330,2.08144616e-05,1.36336650e-05,1.36336758e-05
7.5340,2.08192438e-05,1.36337295e-05,1.36337403e-05
7.5350,2.08240299e-05,1.36337922e-05,1.36338030e-05
7.5360,2.08288198e-05,1.36338531e-05,1.36338639e-05
7.5370,2.08336135e-05,1.36339122e-05,1.36339230e-05
7.5380,2.08384110e-05,1.36339695e-05,1.36339803e-05
7.5390,2.08432122e-05,1.36340250e-05,1.36340358e-05
7.5400,2.08480171e-05,1.36340787e-05,1.36340894e-05
7.5410,2.08528256e-05,1.36341306e-05,1.36341414e-05
7.5420,2.08576377e-05,1.36341807e-05,1.36341915e-05
7.5430,2.08624534e-05,1.36342291e-05,1.36342398e-05
7.5440,2.08672725e-05,1.36342756e-05,1.36342864e-05
7.5450,2.08720951e-05,1.36343205e-05,1.36343312e-05
7.5460,2.08769210e-05,1.36343635e-05,1.36343743e-05
7.5470,2.08817503e-05,1.36344049e-05,1.36344156e-05
7.5480,2.08865830e-05,1.36344444e-05,1.36344552e-05
7.5490,2.08914189e-05,1.36344823e-05,1.36344930e-05
7.5500,2.08962580e-05,1.36345184e-05,1.36345291e-05
7.5510,2.09011002e-05,1.36345528e-05,1.36345635e-05
7.5520,2.09059456e-05,1.36345855e-05,1.36345962e-05
7.5530,2.09107940e-05,1.36346164e-05,1.36346272e-05
7.5540,2.09156455e-05,1.36346457e-05,1.36346564e-05
7.5550,2.09204999e-05,1.36346733e-05,1.36346840e-05
7.5560,2.09253572e-05,1.36346991e-05,1.36347099e-05
7.5570,2.09302174e-05,1.36347233e-05,1.36347340e-05
7.5580,2.09350805e-05,1.36347458e-05,1.36347565e-05
7.5590,2.09399462e-05,1.36347667e-05,1.36347774e-05
7.5600,2.09448147e-05,1.36347858e-05,1.36347966e-05
7.5610,2.09496859e-05,1.36348034e-05,1.36348141e-05
7.5620,2.09545597e-05,1.36348192e-05,1.36348299e-05
7.5630,2.09594360e-05,1.36348334e-05,1.36348441e-05
7.5640,2.09643148e-05,1.36348460e-05,1.36348567e-05
7.5650,2.09691961e-05,1.36348570e-05,1.36348677e-05
7.5660,2.09740798e-05,1.36348663e-05,1.36348770e-05
7.5670,2.09789658e-05,1.36348740e-05,1.36348847e-05
7.5680,2.09838541e-05,1.36348801e-05,1.36348908e-05
7.5690,2.09887446e-05,1.36348846e-05,1.36348952e-05
7.5700,2.09936373e-05,1.36348874e-05,1.36348981e-05
7.5710,2.09985322e-05,1.36348887e-05,1.36348994e-05
7.5720,2.10034291e-05,1.36348884e-05,1.36348991e-05
7.5730,2.10083280e-05,1.36348865e-05,1.36348972e-05
7.5740,2.10132288e-05,1.36348831e-05,1.36348938e-05
7.5750,2.10181316e-05,1.36348781e-05,1.36348887e-05
7.5760,2.10230362e-05,1.36348715e-05,1.36348822e-05
7.5770,2.10279426e-05,1.36348634e-05,1.36348740e-05
7.5780,2.10328507e-05,1.36348537e-05,1.36348643e-05
7.5790,2.10377605e-05,1.36348425e-05,1.36348531e-05
7.5800,2.10426719e-05,1.36348297e-05,1.36348404e-05
7.5810,2.10475848e-05,1.36348154e-05,1.36348261e-05
7.5820,2.10524992e-05,1.36347996e-05,1.36348103e-05
7.5830,2.10574151e-05,1.36347823e-05,1.36347930e-05
7.5840,2.10623323e-05,1.36347635e-05,1.36347741e-05
7.5850,2.10672509e-05,1.36347432e-05,1.36347538e-05
7.5860,2.10721706e-05,1.36347214e-05,1.36347320e-05
7.5870,2.10770916e-05,1.36346981e-05,1.36347087e-05
7.5880,2.10820137e-05,1.36346733e-05,1.36346839e-05
7.5890,2.10869368e-05,1.36346471e-05,1.36346577e-05
7.5900,2.10918610e-05,1.36346194e-05,1.36346300e-05
7.5910,2.10967861e-05,1.36345902e-05,1.36346008e-05
7.5920,2.11017120e-05,1.36345596e-05,1.36345702e-05
7.5930,2.11066388e-05,1.36345275e-05,1.36345381e-05
7.5940,2.11115663e-05,1.36344940e-05,1.36345046e-05
7.5950,2.11164945e-05,1.36344591e-05,1.36344696e-05
7.5960,2.11214233e-05,1.36344227e-05,1.36344333e-05
7.5970,2.11263527e-05,1.36343849e-05,1.36343955e-05
7.5980,2.11312826e-05,1.36343457e-05,1.36343563e-05
7.5990,2.11362129e-05,1.36343051e-05,1.36343157e-05
7.6000,2.11411435e-05,1.36342631e-05,1.36342737e-05
7.6010,2.11460745e-05,1.36342197e-05,1.36342303e-05
7.6020,2.11510056e-05,1.36341750e-05,1.36341855e-05
7.6030,2.11559370e-05,1.36341288e-05,1.36341394e-05
7.6040,2.11608684e-05,1.36340813e-05,1.36340919e-05
7.6050,2.11657998e-05,1.36340324e-05,1.36340430e-05
7.6060,2.11707312e-05,1.36339822e-05,1.36339928e-05
7.6070,2.11756625e-05,1.36339306e-05,1.36339412e-05
7.6080,2.11805936e-05,1.36338777e-05,1.36338882e-05
7.6090,2.11855245e-05,1.36338234e-05,1.36338340e-05
7.6100,2.11904550e-05,1.36337678e-05,1.36337784e-05
7.6110,2.11953851e-05,1.36337109e-05,1.36337215e-05
7.6120,2.12003148e-05,1.36336527e-05,1.36336632e-05
7.6130,2.12052440e-05,1.36335932e-05,1.36336037e-05
7.6140,2.12101726e-05,1.36335323e-05,1.36335429e-05
7.6150,2.12151005e-05,1.36334702e-05,1.36334808e-05
7.6160,2.12200276e-05,1.36334068e-05,1.36334173e-05
7.6170,2.12249540e-05,1.36333421e-05,1.36333526e-05
7.6180,2.12298794e-05,1.36332762e-05,1.36332867e-05
7.6190,2.12348039e-05,1.36332089e-05,1.36332195e-05
7.6200,2.12397274e-05,1.36331404e-05,1.36331510e-05
7.6210,2.12446498e-05,1.36330707e-05,1.36330812e-05
7.6220,2.12495710e-05,1.36329997e-05,1.36330102e-05
7.6230,2.12544910e-05,1.36329275e-05,1.36329380e-05
7.6240,2.12594096e-05,1.36328541e-05,1.36328646e-05
7.6250,2.12643269e-05,1.36327794e-05,1.36327899e-05
7.6260,2.12692426e-05,1.36327035e-05,1.36327140e-05
7.6270,2.12741569e-05,1.36326264e-05,1.36326369e-05
7.6280,2.12790695e-05,1.36325481e-05,1.36325586e-05
7.6290,2.12839804e-05,1.36324686e-05,1.36324791e-05
7.6300,2.12888896e-05,1.36323879e-05,1.36323984e-05
7.6310,2.12937969e-05,1.36323061e-05,1.36323166e-05
7.6320,2.12987023e-05,1.36322230e-05,1.36322335e-05
7.6330,2.13036057e-05,1.36321388e-05,1.36321493e-05
7.6340,2.13085071e-05,1.36320535e-05,1.36320640e-05
7.6350,2.13134063e-05,1.36319670e-05,1.36319774e-05
7.6360,2.13183032e-05,1.36318793e-05,1.36318898e-05
7.6370,2.13231979e-05,1.36317905e-05,1.36318010e-05
7.6380,2.13280901e-05,1.36317006e-05,1.36317110e-05
7.6390,2.13329800e-05,1.36316095e-05,1.36316200e-05
7.6400,2.13378672e-05,1.36315174e-05,1.36315278e-05
7.6410,2.13427519e-05,1.36314241e-05,1.36314345e-05
7.6420,2.13476339e-05,1.36313297e-05,1.36313402e-05
7.6430,2.13525131e-05,1.36312342e-05,1.36312447e-05
7.6440,2.13573894e-05,1.36311377e-05,1.36311481e-05
7.6450,2.13622628e-05,1.36310400e-05,1.36310505e-05
7.6460,2.13671332e-05,1.36309413e-05,1.36309517e-05
7.6470,2.13720006e-05,1.36308415e-05,1.36308520e-05
7.6480,2.13768647e-05,1.36307407e-05,1.36307511e-05
7.6490,2.13817256e-05,1.36306388e-05,1.36306492e-05
7.6500,2.13865831e-05,1.36305358e-05,1.36305463e-05
7.6510,2.13914373e-05,1.36304318e-05,1.36304423e-05
7.6520,2.13962879e-05,1.36303268e-05,1.36303373e-05
7.6530,2.14011350e-05,1.36302208e-05,1.36302312e-05
7.6540,2.14059784e-05,1.36301137e-05,1.36301242e-05
7.6550,2.14108181e-05,1.36300057e-05,1.36300161e-05
7.6560,2.14156539e-05,1.36298966e-05,1.36299070e-05
7.6570,2.14204859e-05,1.36297865e-05,1.36297970e-05
7.6580,2.14253138e-05,1.36296755e-05,1.36296859e-05
7.6590,2.14301377e-05,1.36295635e-05,1.36295739e-05
7.6600,2.14349575e-05,1.36294504e-05,1.36294609e-05
7.6610,2.14397729e-05,1.36293365e-05,1.36293469e-05
7.6620,2.14445841e-05,1.36292215e-05,1.36292320e-05
7.6630,2.14493909e-05,1.36291057e-05,1.36291161e-05
7.6640,2.14541932e-05,1.36289888e-05,1.36289993e-05
7.6650,2.14589909e-05,1.36288711e-05,1.36288815e-05
7.6660,2.14637840e-05,1.36287524e-05,1.36287628e-05
7.6670,2.14685723e-05,1.36286327e-05,1.36286432e-05
7.6680,2.14733558e-05,1.36285122e-05,1.36285226e-05
7.6690,2.14781344e-05,1.36283908e-05,1.36284012e-05
7.6700,2.14829080e-05,1.36282684e-05,1.36282788e-05
7.6710,2.14876765e-05,1.36281452e-05,1.36281556e-05
7.6720,2.14924398e-05,1.36280210e-05,1.36280314e-05
7.6730,2.14971979e-05,1.36278960e-05,1.36279064e-05
7.6740,2.15019507e-05,1.36277701e-05,1.36277805e-05
7.6750,2.15066980e-05,1.36276434e-05,1.36276538e-05
7.6760,2.15114399e-05,1.36275158e-05,1.36275262e-05
7.6770,2.15161761e-05,1.36273873e-05,1.36273977e-05
7.6780,2.15209067e-05,1.36272580e-05,1.36272684e-05
7.6790,2.15256315e-05,1.36271279e-05,1.36271383e-05
7.6800,2.15303504e-05,1.36269969e-05,1.36270073e-05
7.6810,2.15350634e-05,1.36268651e-05,1.36268755e-05
7.6820,2.15397704e-05,1.36267325e-05,1.36267429e-05
7.6830,2.15444713e-05,1.36265991e-05,1.36266095e-05
7.6840,2.15491659e-05,1.36264649e-05,1.36264752e-05
7.6850,2.15538543e-05,1.36263298e-05,1.36263402e-05
7.6860,2.15585363e-05,1.36261940e-05,1.36262044e-05
7.6870,2.15632119e-05,1.36260575e-05,1.36260678e-05
7.6880,2.15678809e-05,1.36259201e-05,1.36259305e-05
7.6890,2.15725432e-05,1.36257820e-05,1.36257923e-05
7.6900,2.15771989e-05,1.36256431e-05,1.36256535e-05
7.6910,2.15818477e-05,1.36255035e-05,1.36255138e-05
7.6920,2.15864896e-05,1.36253631e-05,1.36253735e-05
7.6930,2.15911245e-05,1.36252220e-05,1.36252323e-05
7.6940,2.15957524e-05,1.36250801e-05,1.36250905e-05
7.6950,2.16003731e-05,1.36249376e-05,1.36249479e-05
7.6960,2.16049865e-05,1.36247943e-05,1.36248047e-05
7.6970,2.16095926e-05,1.36246503e-05,1.36246607e-05
7.6980,2.16141913e-05,1.36245056e-05,1.36245160e-05
7.6990,2.16187825e-05,1.36243603e-05,1.36243706e-05
7.7000,2.16233660e-05,1.36242142e-05,1.36242245e-05
7.7010,2.16279419e-05,1.36240674e-05,1.36240778e-05
7.7020,2.16325099e-05,1.36239200e-05,1.36239304e-05
7.7030,2.16370701e-05,1.36237719e-05,1.36237823e-05
7.7040,2.16416224e-05,1.36236232e-05,1.36236335e-05
7.7050,2.16461666e-05,1.36234738e-05,1.36234841e-05
7.7060,2.16507026e-05,1.36233238e-05,1.36233341e-05
7.7070,2.16552305e-05,1.36231731e-05,1.36231834e-05
7.7080,2.16597500e-05,1.36230218e-05,1.36230321e-05
7.7090,2.16642611e-05,1.36228699e-05,1.36228802e-05
7.7100,2.16687638e-05,1.36227173e-05,1.36227277e-05
7.7110,2.16732578e-05,1.36225642e-05,1.36225745e-05
7.7120,2.16777432e-05,1.36224104e-05,1.36224208e-05
7.7130,2.16822198e-05,1.36222561e-05,1.36222664e-05
7.7140,2.16866876e-05,1.36221012e-05,1.36221115e-05
7.7150,2.16911465e-05,1.36219457e-05,1.36219560e-05
7.7160,2.16955963e-05,1.36217896e-05,1.36217999e-05
7.7170,2.17000370e-05,1.36216330e-05,1.36216433e-05
7.7180,2.17044685e-05,1.36214758e-05,1.36214861e-05
7.7190,2.17088908e-05,1.36213180e-05,1.36213283e-05
7.7200,2.17133036e-05,1.36211597e-05,1.36211700e-05
7.7210,2.17177070e-05,1.36210009e-05,1.36210112e-05
7.7220,2.17221008e-05,1.36208415e-05,1.36208518e-05
7.7230,2.17264851e-05,1.36206816e-05,1.36206919e-05
7.7240,2.17308595e-05,1.36205212e-05,1.36205316e-05
7.7250,2.17352242e-05,1.36203603e-05,1.36203706e-05
7.7260,2.17395790e-05,1.36201989e-05,1.36202092e-05
7.7270,2.17439237e-05,1.36200370e-05,1.36200473e-05
7.7280,2.17482584e-05,1.36198746e-05,1.36198849e-05
7.7290,2.17525829e-05,1.36197118e-05,1.36197221e-05
7.7300,2.17568972e-05,1.36195484e-05,1.36195587e-05
7.7310,2.17612012e-05,1.36193846e-05,1.36193949e-05
7.7320,2.17654947e-05,1.36192204e-05,1.36192307e-05
7.7330,2.17697776e-05,1.36190556e-05,1.36190659e-05
7.7340,2.17740500e-05,1.36188905e-05,1.36189008e-05
7.7350,2.17783117e-05,1.36187249e-05,1.36187352e-05
7.7360,2.17825627e-05,1.36185588e-05,1.36185692e-05
7.7370,2.17868027e-05,1.36183924e-05,1.36184027e-05
7.7380,2.17910319e-05,1.36182255e-05,1.36182358e-05
7.7390,2.17952500e-05,1.36180583e-05,1.36180685e-05
7.7400,2.17994569e-05,1.36178906e-05,1.36179009e-05
7.7410,2.18036527e-05,1.36177225e-05,1.36177328e-05
7.7420,2.18078372e-05,1.36175540e-05,1.36175643e-05
7.7430,2.18120103e-05,1.36173852e-05,1.36173955e-05
7.7440,2.18161719e-05,1.36172160e-05,1.36172263e-05
7.7450,2.18203220e-05,1.36170464e-05,1.36170567e-05
7.7460,2.18244605e-05,1.36168764e-05,1.36168867e-05
7.7470,2.18285872e-05,1.36167061e-05,1.36167164e-05
7.7480,2.18327022e-05,1.36165355e-05,1.36165458e-05
7.7490,2.18368053e-05,1.36163645e-05,1.36163748e-05
7.7500,2.18408964e-05,1.36161932e-05,1.36162035e-05
7.7510,2.18449754e-05,1.36160216e-05,1.36160318e-05
7.7520,2.18490424e-05,1.36158496e-05,1.36158599e-05
7.7530,2.18530971e-05,1.36156773e-05,1.36156876e-05
7.7540,2.18571395e-05,1.36155047e-05,1.36155150e-05
7.7550,2.18611695e-05,1.36153319e-05,1.36153422e-05
7.7560,2.18651871e-05,1.36151587e-05,1.36151690e-05
7.7570,2.18691921e-05,1.36149853e-05,1.36149955e-05
7.7580,2.18731845e-05,1.36148115e-05,1.36148218e-05
7.7590,2.18771642e-05,1.36146375e-05,1.36146478e-05
7.7600,2.18811311e-05,1.36144633e-05,1.36144736e-05
7.7610,2.18850851e-05,1.36142888e-05,1.36142991e-05
7.7620,2.18890262e-05,1.36141140e-05,1.36141243e-05
7.7630,2.18929543e-05,1.36139390e-05,1.36139493e-05
7.7640,2.18968692e-05,1.36137638e-05,1.36137740e-05
7.7650,2.19007709e-05,1.36135883e-05,1.36135986e-05
7.7660,2.19046594e-05,1.36134126e-05,1.36134229e-05
7.7670,2.19085346e-05,1.36132367e-05,1.36132470e-05
7.7680,2.19123963e-05,1.36130606e-05,1.36130709e-05
7.7690,2.19162445e-05,1.36128843e-05,1.36128946e-05
7.7700,2.19200791e-05,1.36127078e-05,1.36127180e-05
7.7710,2.19239001e-05,1.36125311e-05,1.36125414e-05
7.7720,2.19277073e-05,1.36123542e-05,1.36123645e-05
7.7730,2.19315008e-05,1.36121772e-05,1.36121874e-05
7.7740,2.19352803e-05,1.36119999e-05,1.36120102e-05
7.7750,2.19390459e-05,1.36118226e-05,1.36118328e-05
7.7760,2.19427974e-05,1.36116450e-05,1.36116553e-05
7.7770,2.19465349e-05,1.36114674e-05,1.36114776e-05
7.7780,2.19502581e-05,1.36112895e-05,1.36112998e-05
7.7790,2.19539671e-05,1.36111116e-05,1.36111219e-05
7.7800,2.19576618e-05,1.36109335e-05,1.36109438e-05
7.7810,2.19613420e-05,1.36107553e-05,1.36107656e-05
7.7820,2.19650078e-05,1.36105770e-05,1.36105873e-05
7.7830,2.19686590e-05,1.36103986e-05,1.36104089e-05
7.7840,2.19722956e-05,1.36102201e-05,1.36102304e-05
7.7850,2.19759175e-05,1.36100415e-05,1.36100518e-05
7.7860,2.19795246e-05,1.36098628e-05,1.36098731e-05
7.7870,2.19831169e-05,1.36096840e-05,1.36096943e-05
7.7880,2.19866943e-05,1.36095052e-05,1.36095155e-05
7.7890,2.19902567e-05,1.36093263e-05,1.36093365e-05
7.7900,2.19938041e-05,1.36091473e-05,1.36091576e-05
7.7910,2.19973363e-05,1.36089683e-05,1.36089786e-05
7.7920,2.20008534e-05,1.36087892e-05,1.36087995e-05
7.7930,2.20043553e-05,1.36086101e-05,1.36086204e-05
7.7940,2.20078418e-05,1.36084310e-05,1.36084413e-05
7.7950,2.20113129e-05,1.36082518e-05,1.36082621e-05
7.7960,2.20147686e-05,1.36080727e-05,1.36080829e-05
7.7970,2.20182088e-05,1.36078935e-05,1.36079037e-05
7.7980,2.20216334e-05,1.36077143e-05,1.36077245e-05
7.7990,2.20250424e-05,1.36075351e-05,1.36075453e-05
7.8000,2.20284357e-05,1.36073559e-05,1.36073661e-05
7.8010,2.20318132e-05,1.36071767e-05,1.36071870e-05
7.8020,2.20351749e-05,1.36069975e-05,1.36070078e-05
7.8030,2.20385207e-05,1.36068184e-05,1.36068287e-05
7.8040,2.20418506e-05,1.36066393e-05,1.36066496e-05
7.8050,2.20451644e-05,1.36064603e-05,1.36064705e-05
7.8060,2.20484622e-05,1.36062813e-05,1.36062915e-05
7.8070,2.20517438e-05,1.36061023e-05,1.36061126e-05
7.8080,2.20550093e-05,1.36059234e-05,1.36059337e-05
7.8090,2.20582585e-05,1.36057446e-05,1.36057548e-05
7.8100,2.20614914e-05,1.36055658e-05,1.36055761e-05
7.8110,2.20647080e-05,1.36053871e-05,1.36053974e-05
7.8120,2.20679081e-05,1.36052085e-05,1.36052188e-05
7.8130,2.20710918e-05,1.36050300e-05,1.36050403e-05
7.8140,2.20742590e-05,1.36048516e-05,1.36048619e-05
7.8150,2.20774095e-05,1.36046733e-05,1.36046836e-05
7.8160,2.20805435e-05,1.36044952e-05,1.36045054e-05
7.8170,2.20836607e-05,1.36043171e-05,1.36043274e-05
7.8180,2.20867612e-05,1.36041392e-05,1.36041494e-05
7.8190,2.20898450e-05,1.36039613e-05,1.36039716e-05
7.8200,2.20929119e-05,1.36037837e-05,1.36037939e-05
7.8210,2.20959619e-05,1.36036061e-05,1.36036164e-05
7.8220,2.20989949e-05,1.36034288e-05,1.36034390e-05
7.8230,2.21020110e-05,1.36032515e-05,1.36032618e-05
7.8240,2.21050101e-05,1.36030745e-05,1.36030847e-05
7.8250,2.21079920e-05,1.36028976e-05,1.36029078e-05
7.8260,2.21109569e-05,1.36027209e-05,1.36027311e-05
7.8270,2.21139045e-05,1.36025443e-05,1.36025546e-05
7.8280,2.21168350e-05,1.36023680e-05,1.36023782e-05
7.8290,2.21197482e-05,1.36021918e-05,1.36022021e-05
7.8300,2.21226440e-05,1.36020159e-05,1.36020261e-05
7.8310,2.21255226e-05,1.36018401e-05,1.36018504e-05
7.8320,2.21283837e-05,1.36016646e-05,1.36016749e-05
7.8330,2.21312274e-05,1.36014893e-05,1.36014995e-05
7.8340,2.21340537e-05,1.36013142e-05,1.36013245e-05
7.8350,2.21368624e-05,1.36011393e-05,1.36011496e-05
7.8360,2.21396536e-05,1.36009647e-05,1.36009750e-05
7.8370,2.21424271e-05,1.36007904e-05,1.36008006e-05
7.8380,2.21451831e-05,1.36006162e-05,1.36006265e-05
7.8390,2.21479214e-05,1.36004424e-05,1.36004526e-05
7.8400,2.21506420e-05,1.36002688e-05,1.36002790e-05
7.8410,2.21533449e-05,1.36000954e-05,1.36001057e-05
7.8420,2.21560300e-05,1.35999224e-05,1.35999326e-05
7.8430,2.21586973e-05,1.35997496e-05,1.35997599e-05
7.8440,2.21613467e-05,1.35995771e-05,1.35995874e-05
7.8450,2.21639783e-05,1.35994049e-05,1.35994152e-05
7.8460,2.21665920e-05,1.35992330e-05,1.35992433e-05
7.8470,2.21691878e-05,1.35990614e-05,1.35990717e-05
7.8480,2.21717657e-05,1.35988902e-05,1.35989004e-05
7.8490,2.21743255e-05,1.35987192e-05,1.35987295e-05
7.8500,2.21768673e-05,1.35985486e-05,1.35985588e-05
7.8510,2.21793911e-05,1.35983783e-05,1.35983885e-05
7.8520,2.21818969e-05,1.35982083e-05,1.35982186e-05
